Name,StrikesLandedPerMin,StrikesAbsorbedPerMin,TakedownsPer15Min,OpponentTakedownsPer15Min,SubmissionsPer15Min,ControlPer15Min,StrikingAccuracyPct,StrikeDefencePct,TakedownAccuracyPct,TakedownDefencePct,Elo,DOB,Height,Weight,Reach,Stance
Timur Valiev,5.19,3.33,1.73,1.15,0.29,243.83,53.05,45.25,40.0,55.56,1052.3,1990-01-19,66.0,135.0,67.0,Orthodox
Trevin Jones,2.13,4.29,0.62,1.24,0.21,160.32,37.11,39.73,15.0,60.0,891.77,1990-08-04,67.0,135.0,70.0,Southpaw
Carlton Minus,3.5,4.97,0.0,3.5,0.0,0.0,40.08,50.33,0.0,58.82,897.85,1993-04-26,70.0,170.0,75.0,Orthodox
Matthew Semelsberger,3.77,4.24,1.01,2.4,0.38,155.09,42.97,54.14,57.14,45.71,928.53,1992-11-23,73.0,170.0,75.0,Switch
Jordan Wright,4.13,5.86,2.13,0.0,0.43,195.02,57.54,32.01,45.45,100.0,816.46,1991-10-07,74.0,185.0,77.0,Orthodox
Austin Springer,3.85,4.95,0.0,0.0,0.0,12.39,43.75,41.94,0.0,100.0,956.72,1987-05-12,68.0,145.0,71.0,Orthodox
Impa Kasanganay,4.38,4.55,1.0,0.5,0.5,94.13,40.37,59.35,28.57,66.67,992.02,1994-01-17,71.0,170.0,75.0,Orthodox
Bill Algeo,5.37,3.99,1.16,3.1,0.13,169.07,51.23,49.12,56.25,53.85,1002.96,1989-06-09,72.0,145.0,73.0,Switch
Ray Rodriguez,0.45,1.02,1.7,3.41,0.0,20.45,17.39,43.75,100.0,50.0,921.21,1987-12-10,67.0,135.0,70.0,Orthodox
Alexandr Romanov,3.78,2.13,4.49,0.86,0.86,438.95,51.65,54.09,55.32,28.57,1192.99,1990-12-11,74.0,262.0,75.0,Southpaw
Roque Martinez,3.28,4.9,0.38,2.29,0.38,164.23,53.75,56.33,50.0,53.85,828.42,1986-03-04,70.0,250.0,72.0,Orthodox
Kevin Croom,2.72,3.18,0.49,3.44,0.49,252.65,34.16,41.92,5.88,30.0,917.27,1987-07-15,71.0,155.0,73.0,Orthodox
Jerome Rivera,3.21,3.47,0.0,2.6,0.0,43.63,28.79,48.39,0.0,33.33,794.79,1995-04-22,70.0,125.0,72.0,Southpaw
TJ Laramie,0.95,3.21,0.95,5.67,0.0,255.25,42.86,36.25,20.0,40.0,911.12,1997-10-15,66.0,145.0,66.0,Orthodox
Sarah Alpar,1.81,6.68,1.02,2.04,0.0,106.3,37.06,37.97,16.67,0.0,886.12,1991-06-01,64.0,135.0,63.0,Southpaw
Danilo Marques,1.44,2.52,3.93,0.79,0.79,533.55,79.71,52.24,28.57,0.0,956.29,1985-12-26,78.0,205.0,77.0,Orthodox
William Knight,1.88,3.1,1.46,1.79,0.49,120.08,48.33,37.28,36.0,45.0,907.59,1988-04-03,70.0,205.0,73.0,Orthodox
Ludovit Klein,3.81,3.22,1.7,0.24,0.0,285.8,54.59,54.26,51.85,91.3,1262.16,1995-02-22,67.0,145.0,72.0,Southpaw
Jordan Williams,2.83,4.23,0.65,1.31,0.0,127.54,35.52,38.61,20.0,80.0,857.95,1990-10-13,73.0,185.0,75.0,Southpaw
Nassourdine Imavov,4.45,3.26,0.85,0.76,1.14,160.1,55.62,58.53,32.14,78.95,1436.23,1995-03-01,75.0,185.0,75.0,Orthodox
Dusko Todorovic,4.92,4.06,1.19,1.79,0.0,217.46,53.46,50.12,22.22,45.45,882.01,1994-05-19,73.0,185.0,74.0,Orthodox
Cameron Else,2.97,12.03,0.0,7.85,0.0,41.86,40.48,51.41,0.0,0.0,882.31,1987-04-27,69.0,135.0,71.0,Switch
Tagir Ulanbekov,3.13,3.2,3.56,1.68,1.68,442.46,47.36,49.34,47.22,63.64,1223.95,1991-08-07,67.0,125.0,70.0,Southpaw
Stephanie Egger,2.2,2.48,2.48,1.93,0.55,260.25,46.51,52.13,42.86,50.0,952.62,1988-08-12,66.0,135.0,68.0,Orthodox
KB Bhullar,4.31,5.39,0.0,0.9,0.0,10.78,49.32,45.12,0.0,0.0,895.7,1991-10-12,76.0,185.0,78.0,Switch
Ilia Topuria,4.69,3.84,2.02,0.18,1.1,195.66,47.35,64.44,61.11,92.86,1532.67,1997-01-21,67.0,145.0,69.0,Orthodox
Alan Baudot,5.36,4.82,0.0,2.89,0.0,79.5,58.6,46.81,0.0,62.5,817.5,1988-02-01,75.0,243.0,79.0,Orthodox
Dricus Du Plessis,6.12,4.9,2.55,0.36,0.73,121.32,48.87,54.12,50.0,50.0,1573.48,1994-01-14,73.0,185.0,76.0,Switch
Mark Striegl,1.4,4.07,0.0,1.91,0.0,156.36,45.83,40.74,0.0,66.67,923.02,1988-06-23,68.0,135.0,70.0,Southpaw
Mateusz Gamrot,3.23,3.22,5.25,0.12,0.12,245.86,50.9,58.84,35.25,90.91,1318.69,1990-12-11,70.0,155.0,70.0,Southpaw
Guram Kutateladze,3.53,4.22,0.61,1.84,0.0,88.63,45.04,54.82,15.0,75.0,971.53,1992-01-08,71.0,155.0,72.0,Orthodox
Miranda Maverick,3.39,2.31,2.39,1.56,0.31,289.34,45.24,60.73,41.82,44.44,1211.27,1997-07-01,63.0,125.0,65.0,Southpaw
Shavkat Rakhmonov,3.25,2.17,1.4,0.2,1.2,446.11,60.1,51.34,25.93,85.71,1438.99,1994-10-23,73.0,170.0,77.0,Orthodox
Liliya Shakirova,2.7,2.58,0.0,1.76,0.0,51.08,30.67,74.12,0.0,0.0,962.13,1991-10-24,64.0,125.0,65.0,Orthodox
Jacob Malkoun,3.86,2.48,6.62,0.85,0.43,511.75,56.11,52.97,42.47,20.0,1086.43,1995-08-26,69.0,185.0,73.0,Orthodox
Phil Hawes,5.61,3.52,2.17,0.27,0.27,296.21,60.74,55.88,42.11,90.91,942.79,1989-01-08,72.0,185.0,77.0,Orthodox
Kevin Natividad,2.68,4.29,3.66,1.05,0.0,156.89,34.07,47.66,50.0,83.33,852.74,1993-04-02,66.0,145.0,70.0,Orthodox
Adrian Yanez,6.19,5.76,0.0,0.45,0.0,26.27,41.37,54.51,0.0,80.0,1104.99,1993-11-29,67.0,135.0,70.0,Orthodox
Victor Rodriguez,1.59,6.11,0.0,0.0,0.0,215.04,37.5,50.0,0.0,100.0,858.58,1992-09-05,65.0,125.0,67.0,Switch
Charlie Ontiveros,2.38,6.28,0.0,6.9,0.0,9.2,43.06,32.23,0.0,33.33,859.67,1991-07-04,74.0,185.0,78.0,Switch
Ramiz Brahimaj,2.26,4.04,1.51,3.03,1.51,149.85,44.8,43.5,35.71,44.44,1001.71,1992-11-17,70.0,170.0,72.0,Orthodox
Jamey Simmons,0.79,1.92,0.0,2.62,0.0,57.73,21.95,74.71,0.0,50.0,908.77,1992-09-11,66.0,135.0,70.0,Orthodox
Kanako Murata,2.15,2.4,3.38,0.0,0.75,496.88,56.95,53.4,56.25,100.0,937.7,1993-08-10,61.0,115.0,62.0,Orthodox
Cory McKenna,2.9,4.14,2.22,0.44,0.44,365.23,36.64,44.88,45.45,66.67,951.08,1999-11-07,63.0,115.0,58.0,Orthodox
Louis Cosce,3.92,5.4,1.08,1.62,0.54,145.23,44.67,47.0,20.0,50.0,898.39,1995-08-27,69.0,170.0,71.0,Orthodox
Sasha Palatnikov,6.69,5.44,0.72,3.61,0.0,182.02,53.05,52.32,100.0,70.59,919.57,1989-03-15,73.0,170.0,72.0,Switch
Dustin Stoltzfus,3.11,3.16,2.2,1.18,1.18,271.02,44.44,46.87,39.39,50.0,958.89,1991-11-15,72.0,185.0,75.0,Orthodox
Jared Gooden,4.4,6.74,0.91,1.28,0.36,57.04,48.79,45.27,45.45,65.0,920.0,1993-12-05,72.0,170.0,77.0,Orthodox
Josh Parisian,4.37,4.87,1.06,2.96,0.0,123.83,47.77,41.75,33.33,41.67,850.79,1989-06-28,76.0,265.0,79.0,Orthodox
Jordan Leavitt,2.69,1.96,2.07,2.07,0.89,298.03,61.54,56.77,22.58,30.0,1024.05,1995-06-02,69.0,155.0,71.0,Southpaw
Sam Hughes,4.41,4.57,1.08,1.94,0.11,243.36,46.93,58.59,32.26,60.0,1098.16,1992-06-28,65.0,115.0,64.0,Orthodox
Jimmy Flick,1.57,5.6,2.39,0.9,2.39,231.35,47.59,41.34,29.63,0.0,890.7,1990-09-07,67.0,125.0,68.0,Orthodox
Tafon Nchukwi,5.46,3.75,0.83,1.25,0.0,105.02,54.36,54.39,57.14,64.71,856.83,1994-10-14,72.0,205.0,77.0,Orthodox
Jamie Pickett,2.57,3.79,1.12,1.6,0.0,101.05,45.22,48.18,36.84,75.0,787.9,1988-08-29,74.0,185.0,80.0,Orthodox
Joselyne Edwards,4.62,3.2,1.31,2.08,0.55,166.67,53.51,49.6,41.38,61.22,1063.12,1995-09-29,68.0,135.0,70.0,Orthodox
Victoria Leonardo,2.81,5.38,0.79,0.79,0.0,226.18,34.63,46.75,18.18,71.43,878.66,1990-02-16,65.0,125.0,64.0,Orthodox
Manon Fiorot,5.58,3.59,1.06,0.35,0.0,123.3,41.76,66.74,29.03,87.5,1348.78,1990-02-17,67.0,125.0,65.0,Orthodox
Umar Nurmagomedov,4.38,2.15,3.26,1.09,0.31,312.06,57.16,60.53,39.62,78.79,1319.42,1996-03-01,68.0,135.0,,Orthodox
Sergey Morozov,3.01,2.97,3.63,1.45,0.0,330.22,43.49,61.34,31.91,68.42,1082.75,1989-06-14,66.0,135.0,67.0,Orthodox
Mason Jones,5.56,4.46,4.24,0.67,0.0,292.94,41.98,48.89,52.78,80.0,1029.47,1995-04-26,70.0,155.0,74.0,Orthodox
Francisco Figueiredo,2.04,2.59,2.51,2.09,0.42,285.22,61.86,61.57,75.0,76.19,975.81,1989-10-23,66.0,135.0,68.0,Southpaw
Gaetano Pirrello,0.99,2.44,0.0,9.49,0.0,0.0,55.0,42.55,0.0,30.0,917.34,1992-04-29,67.0,135.0,65.0,Orthodox
Michael Chandler,3.22,3.82,1.38,1.07,0.15,142.49,50.97,40.16,40.91,56.25,1102.02,1986-04-24,68.0,155.0,71.0,Orthodox
Manel Kape,5.04,4.05,0.42,0.97,0.28,28.34,55.85,57.98,30.0,81.08,1246.15,1993-11-14,65.0,125.0,68.0,Southpaw
Phil Rowe,3.03,4.06,0.8,1.8,0.4,166.53,45.13,56.55,36.36,57.14,1052.43,1990-07-18,75.0,170.0,80.0,Orthodox
Jared Vanderaa,4.9,5.71,0.0,1.48,0.0,47.18,44.36,45.21,0.0,20.0,798.26,1992-05-12,76.0,265.0,80.0,Orthodox
Drako Rodriguez,3.65,4.7,2.49,0.83,0.0,61.38,35.87,58.94,60.0,75.0,872.25,1996-06-16,68.0,135.0,69.0,Orthodox
Casey O'Neill,7.89,5.65,1.45,1.09,0.73,234.07,52.97,57.04,34.78,70.0,1115.81,1997-10-07,66.0,125.0,69.0,Orthodox
Ronnie Lawrence,3.09,2.0,5.0,3.67,0.0,321.91,58.4,51.87,83.33,42.11,1069.17,1992-06-13,68.0,135.0,68.0,Switch
Uros Medic,4.97,3.61,0.39,3.14,0.0,33.74,57.58,55.34,50.0,55.56,1033.91,1993-04-25,73.0,155.0,71.0,Southpaw
Carlos Ulberg,6.82,4.23,0.6,0.2,0.2,41.34,55.5,51.22,60.0,85.71,1377.04,1990-11-07,76.0,205.0,77.0,Orthodox
Gloria de Paula,4.98,4.74,0.98,1.63,0.0,123.26,52.52,66.15,37.5,44.44,882.44,1995-06-10,65.0,115.0,67.0,Orthodox
Rafa Garcia,4.01,4.47,3.21,0.86,0.25,212.29,43.95,60.51,43.33,77.42,1157.26,1994-08-05,67.0,155.0,70.0,Orthodox
Marcelo Rojo,4.92,6.42,0.46,1.84,0.0,26.73,39.6,55.05,50.0,66.67,861.29,1988-07-02,68.0,135.0,71.0,Orthodox
JP Buys,1.36,3.49,0.57,2.84,2.27,80.73,29.75,37.41,9.09,28.57,781.77,1996-04-30,65.0,135.0,67.0,Orthodox
Jesse Strader,5.03,5.28,3.87,0.0,0.0,194.31,51.66,47.44,57.14,100.0,903.17,1991-05-29,67.0,135.0,70.0,Orthodox
Harry Hunsucker,2.38,6.61,0.0,0.0,3.96,0.0,47.37,35.9,0.0,100.0,848.98,1989-01-03,74.0,241.0,75.0,Orthodox
Cheyanne Vlismas,4.54,2.65,0.33,1.96,0.33,32.93,49.06,64.12,100.0,53.85,982.69,1995-06-25,63.0,115.0,63.0,Switch
Montserrat Conejo,1.16,2.44,3.85,0.0,1.93,570.8,37.5,51.28,80.0,100.0,1013.29,1993-02-03,60.0,115.0,61.0,Southpaw
Fabio Cherant,1.39,4.12,0.0,2.23,0.0,16.38,43.08,40.29,0.0,0.0,843.93,1994-11-25,73.0,205.0,74.0,Southpaw
Luis Saldana,4.8,4.08,0.75,1.25,0.25,113.25,48.65,58.12,17.65,44.44,1066.16,1991-01-27,71.0,145.0,73.0,Orthodox
Ignacio Bahamondes,6.93,4.52,0.0,0.73,0.55,57.49,46.58,56.79,0.0,82.61,1236.89,1997-08-27,75.0,155.0,75.0,Orthodox
Dakota Bush,2.77,4.42,2.4,0.8,0.0,144.54,38.81,41.55,33.33,0.0,891.0,1994-06-09,70.0,155.0,73.0,Orthodox
Loopy Godinez,4.28,3.87,3.12,0.67,0.93,274.76,48.94,61.48,47.44,81.4,1127.96,1993-09-06,62.0,115.0,61.0,Orthodox
Na Liang,2.94,3.71,6.96,0.0,2.32,389.69,70.37,25.0,75.0,100.0,929.79,1996-07-27,65.0,115.0,67.0,Orthodox
Aoriqileng,10.27,12.07,2.66,5.69,0.0,254.22,49.75,48.82,46.67,58.33,1006.83,1993-06-25,67.0,125.0,69.0,Orthodox
Jeff Molina,14.06,8.33,0.0,3.61,0.0,189.97,51.59,56.2,0.0,73.68,1133.26,1997-07-17,66.0,125.0,69.0,Orthodox
Rong Zhu,4.27,6.38,3.64,0.0,0.0,273.09,47.83,44.63,62.5,100.0,943.03,2000-03-07,69.0,155.0,71.0,Orthodox
Pat Sabatini,1.87,1.22,3.98,0.8,1.79,632.74,62.11,49.73,48.78,50.0,1215.37,1990-11-09,68.0,145.0,70.0,Orthodox
Luana Pinheiro,3.29,4.14,2.4,1.37,0.17,78.99,39.59,59.6,37.84,71.43,929.71,1992-11-18,62.0,115.0,62.0,Orthodox
Carlston Harris,3.79,3.46,1.46,1.17,0.59,211.16,43.99,54.15,22.73,55.56,1064.16,1987-07-09,72.0,170.0,76.0,Orthodox
Tucker Lutz,3.41,3.5,1.99,1.7,0.0,206.4,45.11,42.37,38.89,60.0,905.19,1994-07-12,68.0,145.0,72.0,Orthodox
Rafael Alves,1.82,3.23,0.35,1.73,1.39,81.41,49.69,58.21,25.0,37.5,941.63,1990-11-14,68.0,155.0,68.0,Orthodox
Juancamilo Ronderos,2.18,2.18,2.72,0.0,0.0,222.96,30.77,63.64,33.33,100.0,913.84,1995-02-17,64.0,125.0,,Nan
Shayilan Nuerdanbieke,1.95,2.64,3.3,1.18,0.24,447.52,45.93,50.44,35.0,28.57,957.91,1994-05-04,68.0,145.0,69.0,Orthodox
Chris Barnett,4.21,6.53,0.0,0.79,0.0,38.7,47.2,39.07,0.0,33.33,951.27,1986-06-14,69.0,265.0,75.0,Orthodox
Tabatha Ricci,4.18,5.29,2.74,0.25,0.12,254.26,36.48,57.82,37.93,81.82,1158.62,1995-02-21,61.0,115.0,61.0,Orthodox
Kamuela Kirk,2.67,4.21,1.13,3.4,1.51,179.09,47.32,49.24,21.43,35.71,942.96,1994-04-13,70.0,145.0,75.0,Switch
Gregory Rodrigues,5.59,4.89,2.36,0.16,0.32,201.28,52.94,51.16,39.47,88.89,1171.38,1992-02-17,75.0,185.0,75.0,Orthodox
Terrance McKinney,7.17,3.12,2.92,1.17,1.75,431.58,56.62,46.31,38.46,77.78,1065.75,1994-09-15,70.0,155.0,73.0,Switch
Jeremiah Wells,2.41,1.31,3.08,0.28,0.84,509.12,43.43,48.91,44.0,80.0,1090.09,1986-10-30,69.0,170.0,74.0,Switch
Kris Moutinho,4.86,15.48,0.0,0.0,0.0,8.1,32.66,28.73,0.0,100.0,896.32,1992-08-09,67.0,135.0,68.0,Southpaw
Preston Parsons,3.54,3.25,3.46,0.46,2.31,300.69,51.8,54.91,36.59,71.43,933.56,1995-07-15,71.0,170.0,71.0,Orthodox
Elise Reed,3.41,3.26,0.46,3.54,0.0,76.27,53.19,51.75,60.0,53.06,981.81,1992-12-05,63.0,115.0,63.0,Orthodox
Orion Cosce,1.95,4.96,2.32,0.93,0.0,448.61,46.32,41.39,35.71,33.33,926.81,1994-07-15,71.0,170.0,71.0,Switch
Collin Anglin,2.91,8.29,1.32,0.0,0.0,41.03,36.26,45.66,50.0,100.0,897.19,1993-02-20,69.0,145.0,71.0,Orthodox
Melsik Baghdasaryan,4.49,2.93,0.0,1.25,0.0,38.34,57.45,57.91,0.0,71.43,1035.5,1992-01-28,69.0,145.0,70.0,Southpaw
Melissa Gatto,3.78,2.84,1.47,0.98,0.49,264.72,49.79,54.21,28.57,63.64,1045.17,1996-02-05,65.0,125.0,69.0,Orthodox
Josiane Nunes,5.65,5.76,0.0,1.11,0.0,45.22,43.07,51.85,0.0,58.33,934.26,1993-12-23,62.0,135.0,67.0,Southpaw
Saidyokub Kakhramonov,2.05,0.88,6.63,0.78,1.95,498.14,51.3,58.54,48.57,83.33,1093.16,1995-11-14,68.0,135.0,69.0,Orthodox
Mana Martinez,4.42,5.08,0.75,2.0,0.25,30.0,48.71,50.16,42.86,27.27,974.68,1996-03-25,70.0,135.0,70.0,Orthodox
Vanessa Demopoulos,3.74,5.51,0.41,1.49,0.27,120.4,41.01,40.79,12.5,26.67,996.06,1988-09-22,62.0,125.0,59.0,Orthodox
Andre Petroski,2.89,2.65,3.38,0.41,1.49,407.22,50.31,50.75,54.35,85.71,1215.64,1991-06-12,72.0,185.0,73.0,Switch
Micheal Gillmore,2.04,3.02,0.0,4.92,0.0,2.95,57.41,43.21,0.0,50.0,883.68,1987-03-28,71.0,170.0,72.0,Orthodox
Ricky Turcios,4.16,3.64,1.11,4.23,0.45,155.2,41.18,47.65,25.0,44.12,912.03,1993-06-05,69.0,135.0,71.0,Orthodox
Brady Hiestand,2.7,3.75,4.8,1.07,1.07,426.65,50.84,51.16,46.15,42.86,1098.29,1999-04-30,68.0,135.0,71.0,Orthodox
Bryan Battle,5.12,4.11,0.77,2.52,0.39,241.06,52.93,44.23,17.39,53.57,1261.85,1994-09-21,73.0,185.0,77.0,Orthodox
Gilbert Urbina,5.61,4.61,3.01,0.75,0.75,263.91,57.14,44.58,44.44,0.0,955.88,1996-04-05,75.0,185.0,75.0,Orthodox
Liudvik Sholinian,2.5,5.67,0.0,2.0,0.0,88.0,30.74,55.5,0.0,66.67,904.87,1990-01-20,70.0,135.0,71.0,Orthodox
Paddy Pimblett,5.19,3.1,0.96,2.88,1.68,243.66,53.82,42.43,28.57,50.0,1318.38,1995-01-03,70.0,155.0,73.0,Orthodox
Erin Blanchfield,5.42,4.29,2.15,0.61,0.92,332.9,44.02,58.37,46.67,76.47,1328.1,1999-05-04,64.0,125.0,66.0,Orthodox
Brandon Jenkins,2.93,8.05,0.0,5.96,0.0,10.43,41.26,33.06,0.0,27.27,906.2,1991-09-30,72.0,155.0,71.0,Switch
Mandy Bohm,2.5,3.24,0.72,0.72,0.72,117.73,45.26,60.0,18.18,75.0,919.11,1989-07-30,67.0,125.0,71.0,Orthodox
Martin Sano,4.0,12.0,0.0,0.0,0.0,0.0,33.33,40.0,0.0,100.0,949.0,1991-05-30,71.0,170.0,75.0,Orthodox
Cody Brundage,1.93,2.87,2.01,2.23,0.89,152.19,52.0,44.38,50.0,68.75,1054.62,1994-05-16,72.0,185.0,72.0,Orthodox
Nick Maximov,1.75,3.39,4.86,2.92,0.32,353.39,40.91,45.86,46.88,35.71,991.09,1997-12-23,72.0,185.0,76.0,Southpaw
Mike Breeden,6.25,8.0,2.54,7.61,0.0,98.03,48.26,36.32,60.0,55.0,853.2,1989-04-21,70.0,155.0,70.0,Orthodox
Silvana Gomez Juarez,4.26,4.04,0.0,4.56,0.0,52.79,32.03,61.89,0.0,30.0,902.41,1984-12-06,63.0,115.0,65.0,Orthodox
Istela Nunes,4.28,4.07,0.0,3.14,0.0,59.87,47.37,59.7,0.0,47.62,795.13,1992-07-23,64.0,115.0,66.0,Orthodox
Erick Gonzalez,2.4,8.08,6.0,2.4,0.0,236.4,36.59,40.94,55.56,50.0,868.64,1992-01-20,71.0,155.0,75.0,Orthodox
Zviad Lazishvili,4.2,6.13,0.0,0.0,0.0,90.0,39.38,51.06,0.0,100.0,949.18,1991-10-25,66.0,135.0,69.0,Orthodox
Daniel Da Silva,4.29,10.26,1.4,0.0,0.0,120.37,60.53,26.67,33.33,100.0,845.6,1996-06-05,66.0,125.0,70.0,Switch
Maria Oliveira,5.15,5.47,1.0,2.5,0.0,85.75,38.77,46.49,44.44,50.0,878.94,1996-12-12,65.0,115.0,69.0,Orthodox
David Onama,5.24,4.73,1.08,2.79,0.46,185.11,50.65,52.19,30.43,52.63,1229.61,1994-06-07,71.0,155.0,74.0,Orthodox
Allan Nascimento,1.5,0.87,1.8,1.8,1.35,327.35,50.0,61.84,44.44,20.0,1085.05,1991-09-11,68.0,125.0,69.0,Orthodox
Benoit Saint Denis,5.38,4.61,4.19,1.1,1.54,397.69,55.88,41.82,39.58,70.59,1202.55,1995-12-18,71.0,170.0,73.0,Southpaw
Albert Duraev,3.16,3.2,1.81,0.3,0.3,228.24,40.26,59.54,26.09,66.67,1006.98,1989-01-05,71.0,185.0,75.0,Orthodox
CJ Vergara,4.95,4.69,0.0,2.87,0.18,115.57,56.79,53.44,0.0,60.0,881.19,1991-06-18,66.0,135.0,68.0,Orthodox
Bruno Souza,3.73,5.3,0.5,1.0,0.0,28.5,39.86,45.55,16.67,60.0,898.55,1996-03-07,70.0,145.0,70.0,Orthodox
Ian Garry,6.67,3.58,0.67,0.89,0.0,64.41,56.69,53.92,75.0,69.23,1326.93,1997-11-17,75.0,170.0,74.0,Orthodox
Chris Curtis,5.31,5.72,0.0,1.03,0.0,17.13,50.33,52.89,0.0,82.76,1121.96,1987-07-15,70.0,185.0,75.0,Orthodox
Alex Pereira,5.0,3.5,0.11,1.03,0.23,15.87,62.1,53.86,50.0,78.57,1479.08,1987-07-07,76.0,185.0,79.0,Orthodox
Natan Levy,4.14,3.69,5.51,2.9,0.0,168.51,51.94,59.01,55.88,37.5,979.41,1991-09-30,69.0,155.0,71.0,Southpaw
Darian Weeks,4.49,4.56,2.0,0.0,0.0,159.67,51.27,51.99,30.0,100.0,849.78,1993-11-23,71.0,170.0,72.0,Orthodox
Joseph Holmes,3.2,3.26,0.92,2.31,0.46,187.02,57.78,53.1,40.0,44.44,883.19,1995-07-04,76.0,185.0,80.0,Orthodox
Joanderson Brito,2.2,2.57,2.2,1.54,1.1,295.37,47.77,41.86,66.67,56.25,1117.61,1995-02-11,68.0,145.0,72.0,Orthodox
Viacheslav Borshchev,5.57,5.07,0.0,4.84,0.17,50.3,53.19,57.36,0.0,44.0,972.81,1992-01-08,71.0,155.0,69.0,Orthodox
Jasmine Jasudavicius,3.61,3.55,2.45,0.45,0.67,435.78,46.41,51.42,43.14,75.0,1284.03,1989-03-01,67.0,125.0,68.0,Orthodox
Genaro Valdez,3.7,6.71,0.0,3.16,0.0,4.06,28.47,48.26,0.0,36.36,829.91,1992-01-16,69.0,155.0,72.0,Orthodox
Saimon Oliveira,2.41,4.68,0.0,6.13,2.23,83.54,39.39,42.2,0.0,35.29,854.43,1991-04-21,64.0,135.0,72.0,Orthodox
Jack Della Maddalena,6.78,4.58,0.19,2.63,0.19,35.32,54.1,64.15,16.67,68.89,1507.84,1996-09-10,71.0,170.0,73.0,Switch
Pete Rodriguez,9.28,12.83,0.0,0.0,0.0,44.41,43.93,42.98,0.0,100.0,952.58,1996-11-13,69.0,170.0,71.0,Switch
Victor Henry,7.33,5.15,1.11,1.84,0.37,156.43,52.65,48.96,46.15,81.48,1107.09,1987-05-04,67.0,135.0,68.0,Switch
Michael Morales,6.2,3.27,0.28,0.84,0.0,55.18,50.23,57.11,25.0,88.0,1370.66,1999-06-24,72.0,170.0,79.0,Orthodox
Andre Fialho,3.3,6.26,0.25,0.98,0.0,30.65,41.56,45.83,100.0,66.67,920.22,1994-04-07,72.0,170.0,74.0,Orthodox
Denys Bondar,4.59,5.16,3.99,1.71,0.0,135.57,50.84,56.55,58.33,62.5,849.0,1992-06-27,66.0,125.0,69.0,Orthodox
Jailton Almeida,2.87,0.88,6.58,0.24,2.44,758.2,66.79,44.33,60.0,66.67,1366.19,1991-06-26,75.0,205.0,79.0,Orthodox
Chidi Njokuani,5.08,2.62,0.0,1.88,0.23,181.64,61.71,59.66,0.0,75.76,1154.96,1988-12-31,75.0,185.0,80.0,Orthodox
Tresean Gore,2.77,8.16,2.62,0.87,1.31,128.13,46.8,39.91,75.0,83.33,967.75,1994-06-21,72.0,185.0,75.0,Switch
Blood Diamond,3.12,2.17,0.0,2.17,0.0,39.85,55.38,48.98,0.0,73.68,853.0,1988-07-10,71.0,170.0,73.0,Switch
AJ Dobson,3.87,5.61,1.51,2.12,0.0,128.36,44.55,46.12,83.33,65.0,914.06,1992-01-18,73.0,185.0,76.0,Orthodox
Jay Perrin,7.56,8.29,4.23,5.08,0.0,392.48,47.52,44.32,41.67,50.0,848.89,1993-06-15,67.0,135.0,69.0,Switch
Christian Rodriguez,3.4,2.59,2.12,3.49,1.36,240.92,53.59,53.54,46.67,67.61,1093.58,1997-12-17,67.0,135.0,71.0,Orthodox
Chad Anheliger,3.11,2.9,0.82,3.27,0.41,112.86,44.02,54.09,36.36,27.27,931.64,1986-12-01,66.0,135.0,64.0,Orthodox
Nikolas Motta,6.15,7.52,0.0,1.68,0.0,59.22,41.04,52.02,0.0,81.25,1098.53,1993-02-08,69.0,155.0,70.0,Orthodox
Victor Altamirano,4.18,3.62,2.67,1.72,0.0,166.31,52.31,54.11,35.9,59.09,875.12,1991-01-23,68.0,125.0,70.0,Switch
Carlos Hernandez,3.56,3.51,1.89,1.89,0.0,152.72,44.74,50.69,26.47,64.0,968.41,1993-10-25,68.0,125.0,67.0,Orthodox
Ramona Pascual,3.87,8.43,1.81,0.0,0.0,138.67,57.4,46.24,19.05,100.0,853.44,1988-09-23,,135.0,,Nan
Armen Petrosyan,5.91,3.42,0.18,2.5,0.0,53.68,53.04,53.09,33.33,41.67,948.84,1990-11-02,75.0,185.0,71.0,Orthodox
Azamat Murzakanov,4.83,3.0,0.66,0.33,0.0,105.55,56.59,61.69,16.67,83.33,1241.91,1989-04-12,70.0,225.0,71.0,Southpaw
Javid Basharat,5.49,3.28,1.17,1.17,0.0,120.3,51.32,63.41,38.46,83.33,1045.7,1995-09-07,69.0,135.0,69.0,Orthodox
AJ Fletcher,3.32,4.77,1.3,1.95,0.98,198.92,48.88,45.68,33.33,33.33,937.64,1997-02-18,70.0,170.0,67.0,Switch
Muhammad Mokaev,1.71,1.19,5.6,0.4,0.8,446.0,45.71,62.45,40.58,33.33,1286.07,2000-07-30,69.0,125.0,,Nan
Aliaskhab Khizriev,6.01,4.48,4.2,0.0,2.1,348.25,62.32,61.45,66.67,100.0,1032.92,1990-08-24,69.0,185.0,74.0,Southpaw
Denis Tiuliulin,3.61,5.23,0.96,2.23,0.0,66.34,41.16,38.04,42.86,72.0,813.61,1988-05-17,,185.0,,Nan
Batgerel Danaa,4.88,5.04,0.81,1.22,0.0,35.35,34.48,40.95,66.67,66.67,888.58,,,,,Nan
Daniel Santos,4.74,4.96,3.03,1.1,0.0,305.97,40.44,51.79,39.29,73.33,1136.5,1995-03-12,67.0,135.0,,Nan
